_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_topics_is_this_review_about,what_topics_is_this_review_about:confidence,comment,id,industry,normalized_rating,what_topics_is_this_review_about_gold
929645111,false,finalized,7,4/9/2016 18:12:44,"bedside_manner
likely_to_recommend
doctor_competence","0.5645
0.4297
0.4111","This doctor was dismissive, arrogant, rude and put me on a medication that made me feel even worse than I was already feeling - which was miserable. When I emailed him telling him my symptoms asking for help in what I should do next I didn't hear from him until over a week later and it was only to confront me because by then i had changed doctors.. Don't bother wasting your time with this man. Find a doctor who actually cares about their patients. I would give no stars if that was possible.",VITALS.TmyfCWl6epGIjAx4pK2Uqw.AbtJkXXIOJR5ysjPwbwYFA,,0.2,
929645112,false,finalized,3,4/8/2016 22:12:58,bedside_manner,1.0,Everyone has been very nice. Questions were answered promptly. Dr. MacKoul took time out his busy day to call me post surgery to discuss my concerns,KIOSK_52c5d13cb973a52031130c6faf5626a5_b9aeed40bef49423c884a2beb277e4f0,,1.0,
929645113,false,finalized,4,4/8/2016 22:17:56,bedside_manner,1.0,She was extremely patient with answering all my questions about my pregnancy. Further more she provided sound advice about medication needed to support my pregnancy.,SURVEY_bb8a76838a295adaa3989af467ed96cc_159997b3a0868b8e2f2e625689f333c9,,1.0,
929645114,false,finalized,5,4/8/2016 22:20:16,"doctor_competence
bedside_manner","0.6198
0.5857","Dr. Peng has a poor bedside manner and is condescending when questions are asked. If there are complications/reactions to the prescribed chemo, he is very unsympathetic and it is difficult to get additional prescriptions. He's more than happy to talk to you about his recent family vacation, but don't dare ask a question about the diagnosis or course of action, or his ego will be bruised and he'll feel threatened and will make subtle insults at your intelligence. If you search your diagnosis online and bring it up in the office visit, watch out! He'll get offended and find a way to cut your office visit short. If you wind up in the hospital during your chemo treatment, be prepared to be virtually abandoned by Dr. Peng. He won't make rounds to visit, won't return calls, and will rarely consult with the attending doctor.",VITALS.xp4t7U3sZORJMDk0IBtHuw.Z_QAqhvFyjQGu0IiO7Mu7g,,0.2,
929645115,false,finalized,5,4/8/2016 22:29:21,"likely_to_recommend
doctor_competence","0.4158
0.4034",Diamond completely botched my sinus surgery making my problems dramatically worse AND didn't seem to care. My new ENT is shocked that I had surgery less than 12 months ago as it looks like nothing was corrected.Don't go to this guy if you want anything more than a rpescription.,VITALS.4-ErUD20gdCD-5jfAeYE3A.RKORP_w89HeSyH31HRcUUA,,0.2,
929645116,false,finalized,5,4/8/2016 22:32:50,valuepricebilling_issues,0.6298,"Didn't inform me about all consequences of surgery. Lied to make it seem not so bad so he could get the insurance money. Complications resulted after the first surgery, which required more surgery and more money.",VITALS.q7Oxj6VaAxeHyduTKVKldw.A3N5lByZy95kJ3hMhyMY7w,,0.2,
929645117,false,finalized,5,4/11/2016 22:26:24,"bedside_manner
doctor_competence","0.5983
0.4017",Megan is always great and professional. Dr. Estrada is also very professional and informative. i have had issues in the past of getting records but that has since changed.,SURVEY_f129e130dde6df03d81f3ed9979dfdf6_0a337856f6c9120e0e49f613d17281de,,1.0,
929645118,false,finalized,4,4/8/2016 22:18:18,bedside_manner,0.7365,Doctor on time. Very easy to talk to. Good experience.,SURVEY_b51e1531dddd8bc3fff4dfae8debcab1_cad6cfd19536e91c1e981ec802a5630c,,1.0,
929645119,false,finalized,6,4/9/2016 18:16:48,bedside_manner,0.4862,Refused to deal with post operation issue(within 5 hours)...I was rushed to hospital....diagnosed with Plurisy.My Drs. said it had to be a blood clot that dissolved...as I have a blood disorder. But she said to go to my family Dr. it wasn't her problem. My Dr. sent me to ER.,U_COMPARE_HEALTH_CARE.EdSH9H8-Rq-4ob1MU9de6g.rv-8842139,,0.2,
929645120,false,finalized,3,4/8/2016 22:25:24,bedside_manner,1.0,"Terrible bedside manner. Factory, big-box attitude. Very rude. I'm going elsewhere, immediately.",VITALS.3LTt744lKOcCXSGvPFcVkQ.rvXTQ3NF_McXPLnxTOCspg,,0.2,
929645121,false,finalized,5,4/9/2016 17:44:20,"","",I would not choose this Doctor again. I still have the scars from my surgery. Watch out for him.,VITALS.yeBxfvnhvBDy5a4BQzIPtA.4OJS8a4NUzD7rZxIqxF74g,,0.2,
929645122,false,finalized,3,4/8/2016 22:22:14,staff,1.0,Very nice nurses. Front desk staff has been improving but call gets dropped a couple of times when reaching out main line while on hold.,KIOSK_cd9e10bf68f981a5785f8e180a6dccbd_62fb53b0d920a6fe41472ed1c43cd953,,0.8,
929645123,false,finalized,6,4/9/2016 18:25:00,"bedside_manner
staff","0.5135
0.5025",1 - Hard to get appointment2 - She will treat you like crap3 - Unfriendly staffMake her primary physician if you want to punish your kids.,VITALS.HnjwX8K1EdQOG9pdZgmWhQ.CAjShdfw9eDSsn6YZLw2Iw,,0.2,
929645124,false,finalized,5,4/9/2016 17:49:39,"doctor_competence
bedside_manner","0.5993
0.4007",best one yet. No messy wound to take care of.  It is a miracle.,SURVEY_01ee1eb35cbec5f926362fdfc26ce84a_294a264956d73ca583f4f5122a281183,,1.0,
929645125,false,finalized,4,4/8/2016 22:25:24,staff,1.0,The staff is now very enjoyable and always helpful! There was a time when one of the staff was just unprofessional ... So glad she's gone!!  Dr. Schneider always takes the time to listen and has always been most helpful in many ways.,SURVEY_44f77ad82ec7e5cf702b2ae7c2b1c0f5_e775965e6db9cddd450cc5a155cbefa4,,1.0,
929645126,false,finalized,6,4/8/2016 22:21:24,"bedside_manner
wait_time
doctor_competence","0.6805
0.6798
0.5151",Dr. Jennifer Kimble is the patient's nightmare. Appointment wait time 1 hour and 15 min. Dr. Kimble was rude and unprofessional. Could not diagnose my simple problem. Has lack of listening skills. Prescribed wrong treatment.,VITALS.yNBIxzRXVdvBzuifEuEpiw.Ag0fu0auntEIHNIrJD-h3Q,,0.2,
929645127,false,finalized,3,4/8/2016 22:25:24,valuepricebilling_issues,0.6915,"Didn't do a full body exam, like a normal dermatologist would do. Met with me for 10 minutes and then WAY over charged for the visit. Very upset with the money spent and the service.",ZOC_DOC.w4E3Row3j300e4axzlmHdg.uObWtiBk8Go9DlZgZxAAuQ,,0.2,
929645128,false,finalized,3,4/8/2016 22:10:15,bedside_manner,1.0,Very concern about patient and the medications  being taken,SURVEY_3287d4b05640588ee1102c009c161ce8_7b7bd7d78d70d551a3e221b2471890ec,,1.0,
929645129,false,finalized,4,4/8/2016 22:17:42,bedside_manner,0.742,Dr explained everything to me and answered all my concerns,SURVEY_100ff08b310cdd59dc5c48b5ff51c099_5dc93b15d1a4dda23a31547ea0766a76,,1.0,
929645130,false,finalized,5,4/8/2016 22:19:15,bedside_manner,0.7954,Dr. Brown is the most arrogant and rude physician that I have ever seen. I walked out of my appointment. I would never recommend him for pain management. Very condescending and unprofessional. Definitely has a GOD complex,VITALS.-2miYuRON2cBhEWKnidG2w.BCk7K553ATeuVhG7Qm20gg,,0.2,
929645133,false,finalized,6,4/9/2016 18:51:39,"staff
bedside_manner","0.8335
0.6518","Staff is great, very polite and professional. Doctor King is very attentive and shows genuine concern for his patients.",SURVEY_7b16fd4c8391892a9015aac2153f4f46_ac15bef36630b1999371173eda443fea,,1.0,
929645134,false,finalized,4,4/9/2016 18:49:43,"bedside_manner
staff","1.0
0.5097",Very friendly staff. Dr Gonzales really listens and wants to help. She is easy to talk to.,SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_f356d05f1e8fd3fb8d1177c88199d201,,1.0,
929645135,false,finalized,5,4/9/2016 18:13:06,bedside_manner,0.6473,The doctor is incredibly cold. He also asks few intelligent questions. He makes no attempt to give any real health advice.,VITALS.YlkyDu-_B9Ot1b8n0OxGEw.CrfOKmuR1F2gV8lQQ8L5Ag,,0.2,
929645136,false,finalized,3,4/9/2016 18:03:28,doctor_competence,1.0,"Ignorant!! Aunt saw Dr. Pelaez for years and returned to Dr. Pelaez multiple times with complaints of vaginal pain and abnormal bleeding. No information was provided to aunt an no referral to specialist. Multiple times aunt was not given an appointment and was simply prescribed antibiotics over the phone. Dr. Pelaez was negligent and ignorant to my aunts symptoms that caused her life. Aunt was found with uterin cancer after rushing to the hospital due to the continuous vaginal bleeding and pain. How does one with a so called medical education lack concern or lack expressing concern to a postmenopausal patient with symptoms of abnormal bleeding and pain. All you have to do is google these symptoms and your run into a big word CANCER! Shame on you ""Dr"" Pelaez. And sad that my aunt met another of Her patients during chemotherapy.",VITALS.nPz8mEAye5z-_XVyNi4nCA.vkZpBcrSbHgbsW9ptMXKiQ,,0.2,
929645137,false,finalized,5,4/9/2016 18:14:29,doctor_competence,0.8178,Everything was great. He is a great doctor and he knows how to take care of the problems,SURVEY_09149227094477472dc5567094a2ece6_5b30a467cccabc99f0760a316ef06c41,,1.0,
929645138,false,finalized,3,4/9/2016 18:36:08,doctor_competence,1.0,Had a umbilical surgery done and had a great experience. Dr Hamon did a great job.,SURVEY_61dcedf339e22580a6c4b325d5da594f_8b16f9ce8aef99d2fdd70fa3eecefabe,,0.8,
929645139,false,finalized,3,4/9/2016 18:13:44,bedside_manner,1.0,he is a horrible human being with a bad attitude. very rude.,U_COMPARE_HEALTH_CARE.0foJL-9MC7e9V6hGh6wJUg.rv-8903202,,0.2,
929645140,false,finalized,3,4/9/2016 17:47:49,bedside_manner,0.6979,Pretty quick to get in. Doctor listens fully and is very polite.,SURVEY_cfcdca6f1c6748279179aaeb8adb6f26_02fc2a66fc99a217dff2decd6e26b621,,1.0,
929645141,false,finalized,5,4/9/2016 18:15:20,doctor_competence,0.6179,Very thorough and professional. I will now be coming here for all my needs.,SURVEY_3287d4b05640588ee1102c009c161ce8_6ec94fd4ca3578c191468eff5d736a40,,1.0,
929645142,false,finalized,4,4/9/2016 18:11:00,bedside_manner,0.7741,"Was a great experience  meet Dr. Millar and Judith ,Ma was very nice",SURVEY_5f4fa99e59f746d3e6b562fe0fb47009_2fb086aa0cbf1f78a2a963ea3f2dc5c9,,1.0,
929645143,false,finalized,4,4/9/2016 18:00:47,getting_an_appointment,0.7724,My appointment was easy to schedule even after I did not have access to my medical records from my previous doctor.,SURVEY_c91148ce54bcdc2e1a2b6ebd99f8d94a_8b7c9cc677936f6f270a7ad44aa1617c,,1.0,
929645144,false,finalized,5,4/9/2016 18:17:18,wait_time,0.6236,Jessica is wonderful. However she was 20 minutes late and I was the first appt of the day. The nurse reported that she hadn't arrived yet,SURVEY_a1e4992a214715dabc70e45f007ba11f_a71c3f74a2042dfb7debeb277390da1a,,0.8,
929645145,false,finalized,4,4/9/2016 18:09:17,"doctor_competence
bedside_manner","0.7772
0.5116",Dr Wenzel was very compassionate and knowledgeable as usual.,SURVEY_3393246f9691254b9f5ec0eecd6ae66a_36d63c84dd01fcc32ee503da9c6cfe75,,1.0,
929645146,false,finalized,3,4/9/2016 18:13:44,doctor_competence,1.0,"Motorcycle accident 4 years ago, broke pelvic bone in 5 places and L3 vertebrate. After numerous visits and cortisone shots nothing worked. Last visit He wasn't there, he was released. Just recently had spine surgery in Wenatchee and feel 90% better (small town compared to big city Drs). The review took so long because I was pretty well bed bounded and on high doses of morphine for four years. I just hope he's a better doctor now (by the reviews I guess he's not). At least the clinic let him go, but no refund for quackery, which they pointed out and showed on x-rays.",VITALS.Wi1HIDeGbI0OtsJQFLh1dg.vljiJggu_1eHVfRRk_sICw,,0.2,
929645147,false,finalized,3,4/9/2016 17:48:24,doctor_competence,0.711,"Put me on a drug called celexa, almost killed me now got a pacemaker due to it",U_COMPARE_HEALTH_CARE.lD9KJDgjTX9F03RsY0XhkA.rv-8885813,,0.2,
929645148,false,finalized,4,4/9/2016 18:38:56,responsiveness,0.7766,"Hi,I visited Dr Florimonte for the first time in early Sept. He put me in for blood work and said he would call after he got results. Tuesday the next week he said. I got results mailed to me the next week. The results were not very good and I have no meds left. So, I called him, and called him. I left messages and tel numbers over and over.But still no reply. I will start the process over with another doctor, since I just moved to Hi. Thought you should know about this POOR conduct and service.",VITALS.mQx7KRi-3rWVq0Xe5pJiRQ.EGwwd7k7Azcqm3dc61H6xg,,0.2,
929645149,false,finalized,6,4/9/2016 18:14:33,bedside_manner,0.6462,"What I liked best about WSC was the knowledge and skills of Dr. MacKoul. Everyone is friendly, which always helps when you need it the most.",KIOSK_52c5d13cb973a52031130c6faf5626a5_5cb5457dd22eb8f4e46b0f362d1418b2,,1.0,
929645150,false,finalized,3,4/9/2016 18:13:06,staff,1.0,Wonderful staff! Sandra and Maria are so warm and caring and Dr. Wenzel  is like a member of our family!,SURVEY_3393246f9691254b9f5ec0eecd6ae66a_a0008971be3c85ef4de0c58c03d8ace6,,1.0,
929645151,false,finalized,4,4/9/2016 18:41:11,bedside_manner,1.0,Dr Lin is the BEST! Takes time to answer all my questions.,SURVEY_af864595f1430255eef2bf2e0fa06a20_8a42315bb0aefb9f53b62742bbd1650a,,1.0,
929645152,false,finalized,3,4/9/2016 18:27:33,bedside_manner,1.0,"THIS DOCTOR IS HURRIED, RUDE AND IGNORANT . I WILL NEVER SEE HIM AGAIN, LEFT ME IN PAIN EVEN THOUGH HE KNEW MY CONDITION WAS VERY PAINFUL, SPOKE TO SOME NURSES AT THE HOSPITAL AND THEY HAD FEW THINGS NICE TO SAY ABOUT HIM.",VITALS.qKHLMNTQ9T_VA787rQnxAQ.hLnsQYLqUqHNByQIxBRclA,,0.2,
929645153,false,finalized,5,4/9/2016 18:07:16,"bedside_manner
doctor_competence","0.6132
0.6016",She takes her time and is very through with her examinations.,SURVEY_92e943506185e33371e457f2e02f0c86_3ba32af65850f73dc19a1a617c77ae8d,,0.8,
929645154,false,finalized,3,4/9/2016 18:05:32,wait_time,1.0,Great exam but wait time needs to improve a little. 8/10,SURVEY_af864595f1430255eef2bf2e0fa06a20_af5d72b0e501f6915560613537d796a3,,0.8,
929645155,false,finalized,3,4/9/2016 17:54:25,bedside_manner,1.0,"Saw Ashley and she's very sweet, thorough,  and enjoyed time together.",SURVEY_83690081290f8769be25583d6d2c9cbd_5ca95d956999293350fe662385f999cc,,1.0,
929645156,false,finalized,4,4/9/2016 18:42:37,"staff
bedside_manner","0.778
0.4801","Every experience at this office has been wonderful!! All staff is great, very helpful with any and all needs I may have had!!!",SURVEY_0dccdbcd74e0b6d51e82bcd23be7de96_9563207f28040af2be3c6fac839842d6,,1.0,
929645157,false,finalized,4,4/9/2016 18:02:59,doctor_competence,0.7397,"What a quack, I saw him a few years ago and I remembered him sitting there watering his plants, he didn't remember me, I had few things written down I wanted to decuss with him, and he told me he had no time to go one by one, he wrote a prescription for a med every pharmacy said they don't use for depression. and would clash with my health probs. then said I need to go to county faclities my problems were to big for him, I just lost 3 friends and am looking for new housing after batteling cancer, he should walk a day in my shoes!!! Shame on him!!! The best part is I gave him my medical papers, and 3 times he said he didn't have them , when I made home check again they were in a box of trash under his desk!!!",VITALS.5kj2tSnU2UYT2ItgymTrhQ.VY-0rsArNSRP0BJ7N7LpMg,,0.2,
